ValueType_338, 338,UAVariable
Value_339, 339,UAVariable
Dictionaries_96, 96,UAObject
ConceptDescriptions_97, 97,UAObject
www.phi-ware.com/ids/cd/3195_1111_5012_8206_99, 99,UAObject
Category_100, 100,UAVariable
Identification_101, 101,UAObject
IdType_102, 102,UAVariable
Id_103, 103,UAVariable
Administration_104, 104,UAObject
Version_105, 105,UAVariable
Revision_106, 106,UAVariable
IsCaseOf_107, 107,UAObject
Keys_108, 108,UAVariable
DataSpecification_109, 109,UAObject
Keys_110, 110,UAVariable
DataSpecificationIEC61360_111, 111,UAObject
ShortName_112, 112,UAVariable
Unit_113, 113,UAVariable
Symbol_114, 114,UAVariable
DataType_115, 115,UAVariable
www.phi-ware.com/ids/cd/1151_2111_5012_6973_116, 116,UAObject
Category_117, 117,UAVariable
Identification_118, 118,UAObject
IdType_119, 119,UAVariable
Id_120, 120,UAVariable
Administration_121, 121,UAObject
Version_122, 122,UAVariable
Revision_123, 123,UAVariable
IsCaseOf_124, 124,UAObject
Keys_125, 125,UAVariable
DataSpecification_126, 126,UAObject
Keys_127, 127,UAVariable
DataSpecificationIEC61360_128, 128,UAObject
ShortName_129, 129,UAVariable
Unit_130, 130,UAVariable
Symbol_131, 131,UAVariable
DataType_132, 132,UAVariable
www.phi-ware.com/ids/cd/1231_2111_5012_3596_133, 133,UAObject
Category_134, 134,UAVariable
Identification_135, 135,UAObject
IdType_136, 136,UAVariable
Id_137, 137,UAVariable
Administration_138, 138,UAObject
Version_139, 139,UAVariable
Revision_140, 140,UAVariable
IsCaseOf_141, 141,UAObject
Keys_142, 142,UAVariable
DataSpecification_143, 143,UAObject
Keys_144, 144,UAVariable
DataSpecificationIEC61360_145, 145,UAObject
ShortName_146, 146,UAVariable
Unit_147, 147,UAVariable
Symbol_148, 148,UAVariable
DataType_149, 149,UAVariable
0:http://phi-ware.com/ids/cd/1452_8172_4012_0957_150, 150,UAObject
Identification_151, 151,UAObject
IdType_152, 152,UAVariable
Id_153, 153,UAVariable
Administration_154, 154,UAObject
Version_155, 155,UAVariable
Revision_156, 156,UAVariable
0:http://phi-ware.com/ids/cd/OperationalData/Submodel/1/0_157, 157,UAObject
Category_158, 158,UAVariable
Identification_159, 159,UAObject
IdType_160, 160,UAVariable
Id_161, 161,UAVariable
DictionaryEntries_98, 98,UAObject
0173-1#02-AAO677#002_340, 340,UAObject
0173-1#02-AAO694#001_341, 341,UAObject
0173-1#02-AAO676#003_342, 342,UAObject
0173-1#02-AAM556#002_343, 343,UAObject
0:https://www.hsu-hh.de/aut/aas/thumbnail_344, 344,UAObject
0:http://i40.customer.com/type/1/1/1A7B62B529F19152_345, 345,UAObject
0:http://admin-shell.io/vdi/2770/1/0/Document_346, 346,UAObject
0:http://admin-shell.io/vdi/2770/1/0/DocumentId/Id_347, 347,UAObject
0:http://admin-shell.io/vdi/2770/1/0/DocumentClassification/ClassName_348, 348,UAObject
0:http://admin-shell.io/vdi/2770/1/0/DocumentClassification/ClassificationSystem_349, 349,UAObject
0:http://admin-shell.io/vdi/2770/1/0/DocumentVersion_350, 350,UAObject
0:http://admin-shell.io/vdi/2770/1/0/DocumentVersion/Language_351, 351,UAObject
0:http://admin-shell.io/vdi/2770/1/0/Description/Title_352, 352,UAObject
0:http://admin-shell.io/vdi/2770/1/0/StoredDocumentRepresentation/DigitalFile_353, 353,UAObject
